Você é:;Campus;Curso;1. Salas de aula [Quantitativo de Mesas e cadeiras];1. Salas de aula [Quantitativo de salas];1. Salas de aula [Dimensão das salas];1. Salas de aula [Limpeza];1. Salas de aula [Iluminação];1. Salas de aula [Internet na sala de aula];1. Salas de aula [Acústica];1. Salas de aula [Ventilação];1. Salas de aula [Equipamentos de multimídia];2. Auditório(s) [Dimensão do auditório];2. Auditório(s) [Limpeza];2. Auditório(s) [Iluminação];2. Auditório(s) [Ventilação];2. Auditório(s) [Internet];2. Auditório(s) [Acústica];2. Auditório(s) [Acessibilidade];2. Auditório(s) [Conservação da mobília];2. Auditório(s) [Equipamentos de multmídia];2. Auditório(s) [Segurança contra incêndio];2. Auditório(s) [Sistema de som];3. Das condições da qualidade do acesso à internet [Acesso à internet];3. Das condições da qualidade do acesso à internet [Acesso WIFI];3. Das condições da qualidade do acesso à internet [Velocidade da Internet ];3. Das condições da qualidade do acesso à internet [Uso da internet para atividades acadêmicas];4. Biblioteca [Espaço para estudo individual];4. Biblioteca [Espaço para estudo em grupo];4. Biblioteca [Número de tomadas elétricas disponíveis ];4. Biblioteca [Quantidade do Acervo];4. Biblioteca [Acervo atualizado];4. Biblioteca [Biblioteca virtual ou acesso a obras disponíveis em acervos virtuais];4. Biblioteca [Espaço da biblioteca];4. Biblioteca [Limpeza];4. Biblioteca [Ventilação ];4. Biblioteca [Conservação do mobilário];4. Biblioteca [Segurança contra incêndio];4. Biblioteca [Segurança];4. Biblioteca [Acessibilidade];4. Biblioteca [Acesso à internet];4. Biblioteca [Acesso à internet via Wifi];4. Biblioteca [Informatização do acervo (empréstimo, devolução e renovação)  ];4. Biblioteca [Horário de atendimento];5. Laboratório(s) de informática [Mesas e cadeiras];5. Laboratório(s) de informática [Limpeza];5. Laboratório(s) de informática [Iluminação];5. Laboratório(s) de informática [Internet via cabo (computadores)];5. Laboratório(s) de informática [Internet WIFI];5. Laboratório(s) de informática [Acústica];5. Laboratório(s) de informática [Esquipamentos e programas disponíveis];5. Laboratório(s) de informática [Climatização com ar condicionado];6. Laboratórios, ambientes e cenários para práticas didáticas [Quantidade de laboratórios];6. Laboratórios, ambientes e cenários para práticas didáticas [Dimensões];6. Laboratórios, ambientes e cenários para práticas didáticas [Limpeza];6. Laboratórios, ambientes e cenários para práticas didáticas [Iluminação];6. Laboratórios, ambientes e cenários para práticas didáticas [Segurança contra incêndio];6. Laboratórios, ambientes e cenários para práticas didáticas [Acessibilidade];6. Laboratórios, ambientes e cenários para práticas didáticas [Acústica];6. Laboratórios, ambientes e cenários para práticas didáticas [Equipamentos especializados];6. Laboratórios, ambientes e cenários para práticas didáticas [Materiais disponíveis (ex: material de uso didático)];6. Laboratórios, ambientes e cenários para práticas didáticas [Ventilação (ventilador ou ar condicionado)];7. Espaços de convivência  [Mesas e cadeiras];7. Espaços de convivência  [Dimensão];7. Espaços de convivência  [Limpeza];7. Espaços de convivência  [Iluminação];7. Espaços de convivência  [Internet via cabo (computadores)];7. Espaços de convivência  [Internet WIFI];7. Espaços de convivência  [Materiais disponíveis (ex: jogos, livros, TV, etc.)];7. Espaços de convivência  [Ventilação (ventilador ou ar condicionado)];8. Reprografia (Serviços de fotocópias e impressões, encadernações, etc.) [Equipamentos Disponíveis];8. Reprografia (Serviços de fotocópias e impressões, encadernações, etc.) [Acesso à internet para impressões ];8. Reprografia (Serviços de fotocópias e impressões, encadernações, etc.) [Pastas digitalizadas de materiais];8. Reprografia (Serviços de fotocópias e impressões, encadernações, etc.) [Atendimento];8. Reprografia (Serviços de fotocópias e impressões, encadernações, etc.) [Preços praticados];9. Refeitório [Espaço do Refeitório];9. Refeitório [Quantitativo de cadeiras e mesas];9. Refeitório [Limpeza];9. Refeitório [Iluminação];9. Refeitório [Conservação do imobiliário];9. Refeitório [Horário de atendimento];9. Refeitório [Qualidade da alimentação];9. Refeitório [Qualidade do atendimento];9. Refeitório [Tempo de espera em fila];9. Refeitório [Segurança contra incêndio];9. Refeitório [Materiais disponíveis (ex: talheres, guardanapo, copos e pratos)];9. Refeitório [Ventilação (ventilador ou ar condicionado)];10. Bebedouros [Temperatura da água];10. Bebedouros [Localização];10. Bebedouros [Quantidade];10. Bebedouros [Conservação];10. Bebedouros [Tempo de espera em fila];11. Lanchonete [Mesas e cadeiras];11. Lanchonete [Limpeza];11. Lanchonete [Iluminação];11. Lanchonete [Internet WIFI];11. Lanchonete [Qualidade da alimentação];11. Lanchonete [Qualidade do atendimento];11. Lanchonete [Preços praticados];12. Instalações sanitárias  [Quantitativo];12. Instalações sanitárias  [Dimensão];12. Instalações sanitárias  [Vasos e mictórios];12. Instalações sanitárias  [Limpeza];12. Instalações sanitárias  [Iluminação];12. Instalações sanitárias  [Ventilação];12. Instalações sanitárias  [Acessibilidade];12. Instalações sanitárias  [Materiais disponíveis (ex: papel higiênico, sabonete, papel toalha, álcool gel, etc.)];13 - Das condições das instalações de acessibilidade [Rampas com corrimão que facilitem a circulação de cadeiras de rodas];13 - Das condições das instalações de acessibilidade [Adaptação de portas e banheiros com espaço suficiente para permitir o acesso de cadeiras de rodas];13 - Das condições das instalações de acessibilidade [Eliminação de barreiras arquitetônicas para circulação, permitindo acesso aos espaços de uso coletivo];13 - Das condições das instalações de acessibilidade [Colocação de barras de apoio nos banheiros aos usuários de cadeiras de rodas];14 - Das espaços de atenção a saúde (Enfermaria, psicologia, odontologia, etc.) [Horário de Atendimento];14 - Das espaços de atenção a saúde (Enfermaria, psicologia, odontologia, etc.) [Recepção];14 - Das espaços de atenção a saúde (Enfermaria, psicologia, odontologia, etc.) [Consultórios];14 - Das espaços de atenção a saúde (Enfermaria, psicologia, odontologia, etc.) [Sala de procedimentos];15 - Das condições de segurança [Quantitativo de Vigilantes];15 - Das condições de segurança [Guaritas];15 - Das condições de segurança [Sistema interno de segurança];15 - Das condições de segurança [Sistema de controle de acesso de pessoas];16 - Em linhas gerais, como você avalia os estacionamentos:;17 - Em linhas gerais, como você avalia a infraestrutura de esporte e lazer:;18 - Em linhas gerais, como você avalia as vias de acesso a outros espaços:
Discente;Barbacena;Bacharelado em Nutrição;Bom;Bom;Bom;Bom;Bom;Não conheço;Bom;Inexistente;Péssimo;Bom;Bom;Bom;Ruim;Não conheço;Satisfatório;Bom;Bom;Bom;Não conheço;Bom;Não conheço;Não conheço;Não conheço;Não conheço;Péssimo;Satisfatório;Péssimo;Ruim;Ruim;Bom;Satisfatório;Bom;Ruim;Bom;Satisfatório;Satisfatório;Ruim;Ruim;Ruim;Não conheço;Inexistente;Bom;Bom;Bom;Ruim;Inexistente;Satisfatório;Péssimo;Não conheço;Bom;Bom;Bom;Bom;Satisfatório;Péssimo;Satisfatório;Satisfatório;Péssimo;Péssimo;Ótimo;Ótimo;Ótimo;Ótimo;Inexistente;Inexistente;Inexistente;Péssimo;Inexistente;Inexistente;Inexistente;Inexistente;Inexistente;Bom;Bom;Satisfatório;Bom;Bom;Bom;Ruim;Ótimo;Péssimo;Satisfatório;Satisfatório;Ruim;Bom;Bom;Bom;Bom;Ótimo;Satisfatório;Bom;Bom;Inexistente;Ótimo;Bom;Péssimo;Ótimo;Ótimo;Ótimo;Ruim;Bom;Ruim;Satisfatório;Péssimo;Ótimo;Ótimo;Ótimo;Ótimo;Não conheço;Não conheço;Não conheço;Não conheço;Bom;Bom;Bom;Bom;Bom;Satisfatório;Bom
Discente;Barbacena;Licenciatura em Ciências Biológicas;Satisfatório;Ótimo;Bom;Bom;Bom;Ruim;Bom;Ruim;Bom;Ótimo;Ótimo;Ótimo;Satisfatório;Ruim;Ótimo;Bom;Ótimo;Ótimo;Ótimo;Bom;Bom;Bom;Ruim;Ótimo;Ruim;Bom;Bom;Ótimo;Ótimo;Bom;Ótimo;Ótimo;Satisfatório;Ruim;Bom;Bom;Ótimo;Bom;Ruim;Ótimo;Ótimo;Bom;Bom;Bom;Bom;Ruim;Bom;Bom;Bom;Ótimo;Satisfatório;Ótimo;Ótimo;Ótimo;Ótimo;Ótimo;Bom;Ótimo;Bom;Bom;Bom;Bom;Bom;Bom;Ruim;Bom;Bom;Inexistente;Inexistente;Inexistente;Inexistente;Inexistente;Satisfatório;Ruim;Satisfatório;Bom;Satisfatório;Ruim;Ruim;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Bom;Bom;Bom;Bom;Bom;Ruim;Satisfatório;Satisfatório;Ruim;Satisfatório;Satisfatório;Ruim;Ruim;Ruim;Ruim;Ruim;Satisfatório;Ruim;Satisfatório;Péssimo;Péssimo;Péssimo;Péssimo;Péssimo;Ruim;Satisfatório;Satisfatório;Satisfatório;Ótimo;Bom;Bom;Ruim;Bom;Satisfatório;Satisfatório
Discente;Barbacena;Tecnologia em Gestão de Turismo;Ótimo;Bom;Ótimo;Satisfatório;Ótimo;Inexistente;Bom;Bom;Satisfatório;Ótimo;Bom;Bom;Bom;Não conheço;Bom;Péssimo;Bom;Satisfatório;Ótimo;Ótimo;Não conheço;Não conheço;Não conheço;Não conheço;Bom;Bom;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Bom;Bom;Bom;Bom;Bom;Satisfatório;Bom;Não conheço;Não conheço;Ruim;Ruim;Não conheço;Não conheço;Não conheço;Não conheço;Não conheço;Não conheço;Não conheço;Não conheço;Satisfatório;Não conheço;Não conheço;Não conheço;Não conheço;Não conheço;Não conheço;Não conheço;Não conheço;Não conheço;Ruim;Bom;Bom;Ruim;Não conheço;Não conheço;Não conheço;Não conheço;Não conheço;Não conheço;Não conheço;Não conheço;Não conheço;Não conheço;Não conheço;Não conheço;Não conheço;Não conheço;Não conheço;Não conheço;Não conheço;Não conheço;Não conheço;Não conheço;Não conheço;Péssimo;Ruim;Ruim;Ruim;Bom;Ruim;Bom;Bom;Não conheço;Satisfatório;Ruim;Ruim;Ruim;Satisfatório;Péssimo;Ruim;Bom;Bom;Bom;Inexistente;Ruim;Ruim;Satisfatório;Ruim;Não conheço;Não conheço;Não conheço;Não conheço;Ótimo;Ótimo;Ótimo;Ruim;Satisfatório;Não conheço;Bom
Discente;Barbacena;Licenciatura em Ciências Biológicas;Satisfatório;Satisfatório;Bom;Satisfatório;Satisfatório;Péssimo;Ruim;Ruim;Ruim;Bom;Bom;Satisfatório;Satisfatório;Péssimo;Ruim;Bom;Bom;Satisfatório;Ruim;Ruim;Péssimo;Péssimo;Péssimo;Péssimo;Bom;Ótimo;Bom;Ótimo;Ótimo;Bom;Ótimo;Ótimo;Satisfatório;Bom;Ruim;Bom;Satisfatório;Satisfatório;Satisfatório;Bom;Ótimo;Satisfatório;Satisfatório;Satisfatório;Ruim;Satisfatório;Ruim;Ruim;Ruim;Bom;Bom;Satisfatório;Satisfatório;Ruim;Satisfatório;Bom;Bom;Bom;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Ruim;Ruim;Ruim;Ruim;Inexistente;Inexistente;Inexistente;Inexistente;Inexistente;Satisfatório;Bom;Bom;Bom;Satisfatório;Satisfatório;Bom;Satisfatório;Não conheço;Ruim;Satisfatório;Satisfatório;Ruim;Ruim;Ruim;Ruim;Ruim;Bom;Bom;Bom;Ruim;Bom;Bom;Bom;Satisfatório;Bom;Ruim;Satisfatório;Satisfatório;Bom;Bom;Péssimo;Satisfatório;Satisfatório;Ruim;Não conheço;Não conheço;Não conheço;Não conheço;Não conheço;Bom;Ótimo;Bom;Bom;Bom;Bom;Bom
Discente;Barbacena;Técnico;Ótimo;Bom;Bom;Ótimo;Bom;Péssimo;Bom;Ruim;Bom;Ótimo;Bom;Ótimo;Bom;Péssimo;Bom;Bom;Bom;Bom;Bom;Bom;Satisfatório;Satisfatório;Péssimo;Ruim;Ótimo;Ótimo;Bom;Bom;Bom;Bom;Bom;Bom;Satisfatório;Bom;Bom;Bom;Bom;Bom;Bom;Bom;Ótimo;Bom;Bom;Bom;Bom;Bom;Bom;Bom;Ruim;Ótimo;Bom;Bom;Bom;Bom;Bom;Bom;Bom;Bom;Satisfatório;Bom;Ótimo;Bom;Bom;Satisfatório;Satisfatório;Bom;Bom;Bom;Bom;Bom;Bom;Bom;Bom;Bom;Bom;Bom;Bom;Ótimo;Ruim;Bom;Ruim;Bom;Bom;Bom;Ótimo;Ótimo;Ótimo;Ruim;Ótimo;Ótimo;Ótimo;Ótimo;Satisfatório;Bom;Bom;Satisfatório;Ótimo;Ótimo;Ótimo;Ótimo;Ótimo;Ótimo;Ótimo;Ruim;Bom;Bom;Bom;Bom;Bom;Bom;Bom;Bom;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Bom;Bom;Bom
Discente;Barbacena;Tecnologia em Gestão de Turismo;Ótimo;Ótimo;Ótimo;Bom;Ótimo;Inexistente;Satisfatório;Inexistente;Satisfatório;Ótimo;Ótimo;Ótimo;Satisfatório;Inexistente;Bom;Inexistente;Bom;Ótimo;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Bom;Bom;Satisfatório;Satisfatório;Ruim;Satisfatório;Satisfatório;Ótimo;Satisfatório;Ótimo;Satisfatório;Satisfatório;Ótimo;Bom;Inexistente;Ótimo;Bom;Bom;Bom;Bom;Bom;Inexistente;Satisfatório;Bom;Inexistente;Satisfatório;Satisfatório;Ótimo;Ótimo;Satisfatório;Satisfatório;Bom;Ruim;Bom;Satisfatório;Bom;Ótimo;Bom;Bom;Bom;Inexistente;Não conheço;Não conheço;Não conheço;Não conheço;Não conheço;Não conheço;Não conheço;Ótimo;Ótimo;Ótimo;Ótimo;Ótimo;Ótimo;Ótimo;Ótimo;Ótimo;Ótimo;Ótimo;Bom;Bom;Bom;Bom;Satisfatório;Ótimo;Bom;Bom;Bom;Inexistente;Satisfatório;Ótimo;Satisfatório;Bom;Bom;Bom;Bom;Bom;Bom;Bom;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Bom;Bom;Bom;Bom;Bom;Bom;Bom;Bom;Bom;Bom
Discente;Barbacena;Bacharelado em Administração;Bom;Ótimo;Satisfatório;Ruim;Bom;Inexistente;Bom;Bom;Satisfatório;Ótimo;Satisfatório;Satisfatório;Satisfatório;Não conheço;Satisfatório;Inexistente;Bom;Bom;Bom;Bom;Bom;Inexistente;Bom;Inexistente;Ótimo;Bom;Satisfatório;Ótimo;Bom;Satisfatório;Satisfatório;Bom;Satisfatório;Bom;Ótimo;Bom;Ótimo;Satisfatório;Não conheço;Ótimo;Ótimo;Ótimo;Ótimo;Ótimo;Ótimo;Não conheço;Ótimo;Ótimo;Não conheço;Bom;Bom;Bom;Bom;Bom;Bom;Bom;Bom;Bom;Não conheço;Ótimo;Ótimo;Ruim;Bom;Ótimo;Não conheço;Ótimo;Não conheço;Não conheço;Não conheço;Não conheço;Inexistente;Inexistente;Ótimo;Ótimo;Bom;Bom;Bom;Bom;Ótimo;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Bom;Bom;Bom;Bom;Bom;Ótimo;Bom;Ótimo;Bom;Não conheço;Bom;Bom;Bom;Ótimo;Bom;Bom;Péssimo;Bom;Bom;Ótimo;Péssimo;Bom;Bom;Ruim;Bom;Ruim;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Ruim;Péssimo;Bom;Ótimo;Bom
Discente;Barbacena;Licenciatura em Ciências Biológicas;Bom;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Ruim;Satisfatório;Satisfatório;Satisfatório;Ótimo;Ótimo;Satisfatório;Satisfatório;Ruim;Bom;Bom;Bom;Satisfatório;Bom;Satisfatório;Ruim;Ruim;Péssimo;Péssimo;Ruim;Satisfatório;Ruim;Bom;Satisfatório;Não conheço;Bom;Bom;Satisfatório;Bom;Bom;Bom;Bom;Ruim;Ruim;Ótimo;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Ruim;Ruim;Satisfatório;Satisfatório;Não conheço;Ruim;Satisfatório;Bom;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Ruim;Satisfatório;Bom;Bom;Bom;Satisfatório;Ruim;Ruim;Satisfatório;Satisfatório;Não conheço;Não conheço;Não conheço;Não conheço;Não conheço;Bom;Bom;Bom;Bom;Bom;Ruim;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Bom;Bom;Ruim;Satisfatório;Ruim;Péssimo;Satisfatório;Satisfatório;Ruim;Satisfatório;Ruim;Satisfatório;Satisfatório;Péssimo;Satisfatório;Ruim;Satisfatório;Ruim;Ruim;Ruim;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Satisfatório
Discente;Barbacena;Tecnologia em Alimentos;Ótimo;Ótimo;Ótimo;Bom;Satisfatório;Ruim;Ruim;Ruim;Ruim;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Ruim;Ruim;Satisfatório;Satisfatório;Satisfatório;Ruim;Ruim;Ruim;Ruim;Péssimo;Satisfatório;Satisfatório;Satisfatório;Péssimo;Satisfatório;Satisfatório;Ruim;Satisfatório;Bom;Ruim;Satisfatório;Ruim;Ruim;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Bom;Satisfatório;Ruim;Ruim;Ruim;Ruim;Ruim;Satisfatório;Satisfatório;Ruim;Satisfatório;Satisfatório;Péssimo;Péssimo;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Ruim;Ruim;Ruim;Satisfatório;Não conheço;Não conheço;Não conheço;Não conheço;Não conheço;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Bom;Péssimo;Ruim;Satisfatório;Péssimo;Satisfatório;Ruim;Ruim;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Ruim;Ruim;Bom;Ruim;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Péssimo;Ruim;Ruim;Ruim;Ruim;Ruim;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Satisfatório
Discente;Barbacena;Bacharelado em Administração;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Inexistente;Satisfatório;Satisfatório;Ruim;Bom;Satisfatório;Satisfatório;Ruim;Inexistente;Satisfatório;Satisfatório;Ruim;Ruim;Inexistente;Inexistente;Inexistente;Inexistente;Inexistente;Inexistente;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Ruim;Ruim;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Inexistente;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Inexistente;Satisfatório;Satisfatório;Satisfatório;Não conheço;Não conheço;Não conheço;Não conheço;Não conheço;Não conheço;Não conheço;Não conheço;Não conheço;Não conheço;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Inexistente;Inexistente;Inexistente;Satisfatório;Inexistente;Ruim;Ruim;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Ruim;Satisfatório;Satisfatório;Não conheço;Satisfatório;Satisfatório;Péssimo;Satisfatório;Péssimo;Satisfatório;Ótimo;Satisfatório;Satisfatório;Satisfatório;Inexistente;Não conheço;Não conheço;Ruim;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Ruim;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Péssimo;Péssimo;Péssimo;Péssimo;Péssimo;Péssimo;Péssimo;Péssimo;Satisfatório;Ruim;Não conheço
Discente;Barbacena;Licenciatura em Ciências Biológicas;Ótimo;Ótimo;Ótimo;Bom;Ótimo;Ruim;Bom;Péssimo;Ótimo;Ótimo;Ótimo;Ótimo;Ruim;Ruim;Ótimo;Ótimo;Ótimo;Ótimo;Ótimo;Ótimo;Ruim;Ruim;Ruim;Ruim;Ótimo;Ótimo;Satisfatório;Ótimo;Ótimo;Ótimo;Ótimo;Ótimo;Bom;Ótimo;Ótimo;Ótimo;Ótimo;Satisfatório;Bom;Ótimo;Ótimo;Não conheço;Não conheço;Não conheço;Não conheço;Não conheço;Não conheço;Não conheço;Não conheço;Ótimo;Ruim;Ótimo;Bom;Ótimo;Ótimo;Ótimo;Bom;Bom;Inexistente;Ótimo;Ótimo;Ótimo;Ótimo;Não conheço;Ruim;Satisfatório;Satisfatório;Inexistente;Inexistente;Inexistente;Inexistente;Inexistente;Bom;Bom;Bom;Bom;Satisfatório;Ótimo;Ruim;Satisfatório;Ruim;Ótimo;Ótimo;Ruim;Satisfatório;Bom;Bom;Bom;Ótimo;Bom;Ótimo;Ótimo;Satisfatório;Bom;Bom;Ruim;Ótimo;Ótimo;Ótimo;Ótimo;Bom;Ruim;Bom;Ruim;Satisfatório;Bom;Bom;Bom;Satisfatório;Ótimo;Ótimo;Ótimo;Bom;Bom;Ótimo;Ótimo;Não conheço;Bom;Bom
Discente;Barbacena;Licenciatura em Química;Ótimo;Ótimo;Ótimo;Ruim;Ótimo;Péssimo;Bom;Ruim;Satisfatório;Bom;Bom;Bom;Ruim;Péssimo;Ruim;Péssimo;Satisfatório;Bom;Não conheço;Satisfatório;Inexistente;Inexistente;Inexistente;Ruim;Bom;Ótimo;Satisfatório;Bom;Bom;Bom;Bom;Bom;Ótimo;Bom;Satisfatório;Satisfatório;Ótimo;Bom;Satisfatório;Ótimo;Satisfatório;Bom;Bom;Ótimo;Ótimo;Bom;Ótimo;Bom;Bom;Bom;Bom;Ótimo;Ótimo;Bom;Bom;Bom;Bom;Satisfatório;Bom;Ótimo;Ótimo;Ótimo;Ótimo;Bom;Ruim;Satisfatório;Satisfatório;Bom;Bom;Satisfatório;Bom;Satisfatório;Ótimo;Ótimo;Bom;Ótimo;Bom;Bom;Bom;Ótimo;Satisfatório;Satisfatório;Bom;Ótimo;Bom;Bom;Satisfatório;Satisfatório;Ótimo;Bom;Bom;Ótimo;Bom;Bom;Bom;Satisfatório;Bom;Bom;Satisfatório;Bom;Bom;Bom;Bom;Satisfatório;Bom;Satisfatório;Satisfatório;Não conheço;Bom;Bom;Bom;Bom;Bom;Bom;Bom;Satisfatório;Bom;Bom;Bom
Discente;Barbacena;Bacharelado em Nutrição;Bom;Bom;Bom;Ótimo;Bom;Não conheço;Satisfatório;Satisfatório;Ruim;Satisfatório;Ótimo;Bom;Bom;Não conheço;Satisfatório;Bom;Bom;Satisfatório;Bom;Satisfatório;Ruim;Ruim;Ruim;Satisfatório;Satisfatório;Satisfatório;Ruim;Satisfatório;Satisfatório;Não conheço;Ruim;Ótimo;Bom;Bom;Bom;Bom;Bom;Não conheço;Não conheço;Ótimo;Satisfatório;Satisfatório;Bom;Bom;Ótimo;Ruim;Bom;Satisfatório;Não conheço;Ruim;Satisfatório;Ótimo;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Ruim;Ruim;Não conheço;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Não conheço;Não conheço;Ruim;Péssimo;Não conheço;Não conheço;Não conheço;Não conheço;Não conheço;Satisfatório;Satisfatório;Bom;Bom;Bom;Bom;Satisfatório;Bom;Satisfatório;Não conheço;Bom;Ruim;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Ótimo;Satisfatório;Satisfatório;Satisfatório;Não conheço;Ruim;Satisfatório;Ruim;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Inexistente;Bom;Ruim;Ruim;Ruim;Satisfatório;Ruim;Satisfatório;Satisfatório;Bom;Bom;Bom;Ruim;Satisfatório;Satisfatório;Ruim
Discente;Barbacena;Bacharelado em Nutrição;Bom;Bom;Bom;Bom;Bom;Inexistente;Bom;Ruim;Bom;Ótimo;Bom;Bom;Bom;Bom;Bom;Bom;Bom;Bom;Bom;Bom;Ruim;Ruim;Ruim;Ruim;Bom;Bom;Bom;Bom;Bom;Bom;Bom;Bom;Bom;Bom;Bom;Bom;Bom;Bom;Bom;Bom;Bom;Bom;Bom;Bom;Bom;Bom;Bom;Bom;Bom;Bom;Bom;Bom;Bom;Bom;Bom;Bom;Bom;Bom;Bom;Bom;Bom;Bom;Bom;Bom;Bom;Bom;Bom;Inexistente;Inexistente;Inexistente;Inexistente;Inexistente;Bom;Bom;Bom;Bom;Bom;Bom;Bom;Bom;Bom;Bom;Bom;Bom;Bom;Bom;Bom;Bom;Bom;Bom;Bom;Bom;Bom;Bom;Bom;Bom;Ruim;Ruim;Ruim;Bom;Ruim;Ruim;Ruim;Ruim;Bom;Bom;Bom;Bom;Inexistente;Inexistente;Inexistente;Inexistente;Bom;Bom;Bom;Bom;Bom;Bom;Bom
Discente;Barbacena;Bacharelado em Nutrição;Bom;Ruim;Satisfatório;Satisfatório;Ruim;Inexistente;Péssimo;Inexistente;Péssimo;Bom;Bom;Bom;Ruim;Inexistente;Péssimo;Ruim;Satisfatório;Satisfatório;Satisfatório;Ruim;Inexistente;Inexistente;Inexistente;Inexistente;Péssimo;Péssimo;Satisfatório;Ruim;Ruim;Ruim;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Bom;Inexistente;Satisfatório;Satisfatório;Satisfatório;Ruim;Satisfatório;Satisfatório;Ruim;Não conheço;Não conheço;Não conheço;Não conheço;Bom;Bom;Ótimo;Bom;Bom;Satisfatório;Satisfatório;Péssimo;Péssimo;Péssimo;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Inexistente;Inexistente;Inexistente;Inexistente;Inexistente;Inexistente;Inexistente;Inexistente;Inexistente;Péssimo;Péssimo;Bom;Bom;Satisfatório;Bom;Ótimo;Bom;Ruim;Satisfatório;Bom;Péssimo;Ruim;Ruim;Ruim;Péssimo;Ótimo;Ruim;Satisfatório;Satisfatório;Inexistente;Satisfatório;Satisfatório;Satisfatório;Ruim;Ruim;Péssimo;Ruim;Péssimo;Péssimo;Péssimo;Inexistente;Satisfatório;Ruim;Ruim;Ruim;Ruim;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Bom;Satisfatório;Bom;Ruim;Péssimo;Satisfatório
